Name	category
LOC107986073	Silent
LOC105377024	Silent
LINC01811	Silent
LOC102724048	Silent
LOC101928135	Silent
MIR128-2	Silent
LOC105377029	Silent
LOC105377030	Silent
LINC02033	Silent
LOC105377642	Silent
C3orf35	Silent
LOC105377033	Silent
SCN10A	Silent
LOC105377034	Silent
LOC107986042	Silent
MIR6822	Silent
XIRP1	Silent
LOC102724104	Silent
CX3CR1	Silent
LOC105377037	Silent
SNORA6	Silent
SNORA62	Silent
LOC105377038	Silent
MOBP	Silent
LOC105377039	Silent
LOC105377645	Silent
ZNF620	Silent
ZNF621	Silent
LOC105377043	Silent
LOC105377045	Silent
LOC105377046	Silent
CCK	Silent
LYZL4	Silent
VIPR1	Silent
SEC22C	Silent
KLHL40	Silent
HHATL	Silent
HHATL-AS1	Silent
LINC02158	Silent
ACKR2	Silent
CYP8B1	Silent
KRBOX1-AS1	Silent
KRBOX1	Silent
LOC107986079	Silent
LOC105377051	Silent
LOC105377052	Silent
SNRK-AS1	Silent
LOC107986080	Silent
LOC105377054	Silent
LOC107986081	Silent
TOPAZ1	Silent
LOC105377055	Silent
TCAIM	Silent
LINC00694	Silent
ZNF502	Silent
TGM4	Silent
EXOSC7	Silent
CLEC3B	Silent
LOC101928636	Silent
LOC105377061	Silent
LOC107986082	Silent
LOC107986083	Silent
CXCR6	Silent
XCR1	Silent
LOC105377067	Silent
CCR3	Silent
CCR2	Silent
LINC02009	Silent
LRRC2	Silent
FAM240A	Silent
PRSS45	Silent
PRSS42	Silent
PTH1R	Silent
SCAP	Silent
LOC105377074	Silent
CSPG5	Silent
SNORD146	Silent
MIR4443	Silent
NME6	Silent
SPINK8	Silent
MIR2115	Silent
CCDC51	Silent
TMA7	Silent
ATRIP	Silent
ATRIP-TREX1	Silent
PFKFB4	Silent
MIR6823	Silent
UCN2	Silent
MIR711	Silent
SNORA94	Silent
TMEM89	Silent
MIR4793	Silent
DALRD3	Silent
MIR425	Silent
NDUFAF3	Silent
MIR191	Silent
MIR6890	Silent
C3orf84	Silent
CCDC36	Silent
MIR4271	Silent
LOC107986084	Silent
DAG1	Silent
UBA7	Silent
LOC102724438	Silent
RBM5-AS1	Silent
MIR566	Silent
GNAT1	Silent
SEMA3B-AS1	Silent
SEMA3B	Silent
LSMEM2	Silent
HYAL1	Silent
HYAL2	Silent
C3orf18	Silent
LINC02019	Silent
DCAF1	Silent
LOC105377085	Silent
LOC105377086	Silent
IQCF6	Silent
IQCF3	Silent
IQCF2	Silent
IQCF5-AS1	Silent
IQCF1	Silent
MIRLET7G	Silent
GLYCTK-AS1	Silent
MIR135A1	Silent
DNAH1	Silent
LOC105377091	Silent
NT5DC2	Silent
SMIM4	Silent
SNORD136	Silent
SNORD19	Silent
SNORD19B	Silent
SNORD19C	Silent
SNORD69	Silent
ITIH1	Silent
ITIH3	Silent
ITIH4-AS1	Silent
MIR8064	Silent
SNORD38C	Silent
LOC105377094	Silent
LOC105377095	Silent
LOC107986088	Silent
CACNA2D3-AS1	Silent
LRTM1	Silent
LOC107986089	Silent
LINC02017	Silent
LOC105377097	Silent
LINC02030	Silent
ERC2-IT1	Silent
MIR3938	Silent
LOC105377099	Silent
CCDC66	Silent
ARHGEF3-AS1	Silent
SPATA12	Silent
LOC105377101	Silent
ASB14	Silent
LOC105377102	Silent
LOC105377103	Silent
FLNB-AS1	Silent
FAM107A	Silent
FAM3D-AS1	Silent
FAM3D	Silent
LOC105377109	Silent
C3orf67-AS1	Silent
LOC339902	Silent
LOC105377113	Silent
LOC105377112	Silent
LOC107986015	Silent
MIR548BB	Silent
LOC105377111	Silent
LOC105377114	Silent
LOC105377115	Silent
LOC107986016	Silent
LOC105377116	Silent
CADPS	Silent
LINC00698	Silent
SYNPR	Silent
SYNPR-AS1	Silent
LOC105377119	Silent
LOC100130345	Silent
PSMD6-AS2	Silent
PRICKLE2-AS1	Silent
LINC00994	Silent
PRICKLE2-AS2	Silent
PRICKLE2-AS3	Silent
LOC105377123	Silent
ADAMTS9-AS1	Silent
LOC105377124	Silent
LOC107986017	Silent
LOC105377125	Silent
LOC105377127	Silent
LINC02040	Silent
LOC107986094	Silent
LOC107986018	Silent
MAGI1-IT1	Silent
MAGI1-AS1	Silent
SLC25A26	Silent
LOC105377141	Silent
LOC105377142	Silent
LOC105377143	Silent
MIR4272	Silent
LOC112267879	Silent
LOC105377148	Silent
FAM19A1	Silent
LOC107986019	Silent
LOC105377146	Silent
MIR3136	Silent
LMOD3	Silent
LOC105377151	Silent
MDFIC2	Silent
LOC105377152	Silent
FOXP1-AS1	Silent
LOC105377155	Silent
LOC105377157	Silent
LINC00870	Silent
LOC105377159	Silent
LOC105377160	Silent
LOC105377161	Silent
LOC105377162	Silent
EBLN2	Silent
LOC107986098	Silent
LOC101927296	Silent
LOC105377164	Silent
LINC02005	Silent
LINC02047	Silent
LOC105377168	Silent
LOC107986099	Silent
MIR4444-2	Silent
LOC105377207	Silent
MIR1324	Silent
MIR4273	Silent
LOC107986020	Silent
LOC102724949	Silent
LINC02077	Silent
LOC105377173	Silent
ROBO1	Silent
LOC101927374	Silent
MIR3923	Silent
LOC105377176	Silent
LINC02050	Silent
LOC105377174	Silent
LINC02027	Silent
LOC105377178	Silent
LOC105377179	Silent
LOC105377181	Silent
LOC105377183	Silent
LOC105377186	Silent
LOC105377187	Silent
LOC105377188	Silent
LINC00971	Silent
LINC02025	Silent
SNORA95	Silent
MIR5688	Silent
CADM2-AS2	Silent
LOC102723364	Silent
LOC101927518	Silent
LOC105377196	Silent
LINC00506	Silent
POU1F1	Silent
LOC105377198	Silent
ZNF654	Silent
LOC105377202	Silent
CSNKA2IP	Silent
LOC101930420	Silent
LOC107984021	Silent
PROS1	Silent
ARL13B	Silent
STX19	Silent
DHFR2	Silent
NSUN3	Silent
LOC105373992	Silent
LINC00879	Silent
MIR8060	Silent
LOC107986103	Silent
ARL6	Silent
LOC105373994	Silent
GABRR3	Silent
OR5AC2	Silent
OR5H1	Silent
LOC105373996	Silent
OR5H14	Silent
OR5H15	Silent
LOC105373997	Silent
LOC101929320	Silent
LOC105373999	Silent
OR5H6	Silent
OR5H2	Silent
OR5K4	Silent
LOC105374000	Silent
OR5K3	Silent
OR5K1	Silent
OR5K2	Silent
CLDND1	Silent
GPR15	Silent
CPOX	Silent
ST3GAL6-AS1	Silent
ST3GAL6	Silent
LOC105374003	Silent
LOC107986104	Silent
LOC105374004	Silent
LOC105374007	Silent
LOC105374005	Silent
LOC105374006	Silent
HP09053	Silent
LOC112268455	Silent
MIR3921	Silent
LOC105374010	Silent
LOC105374009	Silent
LOC112268456	Silent
ADGRG7	Silent
ABI3BP	Silent
SENP7	Silent
CEP97	Silent
LOC101929411	Silent
LOC107986105	Silent
ZPLD1	Silent
LOC105374016	Silent
LOC107986106	Silent
LOC105374017	Silent
MIR548AB	Silent
LOC105374019	Silent
LOC105374020	Silent
LOC105374021	Silent
LOC107986107	Silent
LOC107986108	Silent
LOC105374023	Silent
LOC105374026	Silent
LOC105374027	Silent
LOC107986110	Silent
LOC107986112	Silent
LOC101929485	Silent
LOC101929534	Silent
LOC107986021	Silent
CCDC54	Silent
LOC101929579	Silent
LINC00635	Silent
LINC00636	Silent
CD47	Silent
LOC105374031	Silent
HHLA2	Silent
MYH15	Silent
LOC105374033	Silent
LOC105374034	Silent
TRAT1	Silent
GUCA1C	Silent
MORC1	Silent
MORC1-AS1	Silent
C3orf85	Silent
LINC00488	Silent
MIR4445	Silent
LOC105377811	Silent
LOC105374036	Silent
LOC151760	Silent
NECTIN3-AS1	Silent
NECTIN3	Silent
LOC105374038	Silent
LOC105374039	Silent
CD96	Silent
ZBED2	Silent
PLCXD2-AS1	Silent
LOC107984087	Silent
LOC105374040	Silent
TMPRSS7	Silent
GCSAM	Silent
CD200	Silent
LOC112268446	Silent
BTLA	Silent
LOC112268447	Silent
LINC01279	Silent
LINC02042	Silent
LOC100129297	Silent
CD200R1L	Silent
CD200R1	Silent
LOC107986113	Silent
LINC02044	Silent
CFAP44	Silent
CFAP44-AS1	Silent
MIR8076	Silent
SPICE1	Silent
MIR4446	Silent
NAA50	Silent
ATP6V1A	Silent
GRAMD1C	Silent
LOC105374048	Silent
DRD3	Silent
ZNF80	Silent
MIR568	Silent
ZBTB20-AS1	Silent
MIR4796	Silent
ZBTB20-AS3	Silent
LOC105374051	Silent
LOC105374053	Silent
SNORD155	Silent
LOC107986116	Silent
LOC105374052	Silent
LSAMP-AS1	Silent
LINC00903	Silent
TUSC7	Silent
MIR4447	Silent
LINC00901	Silent
LOC105374056	Silent
LINC02024	Silent
LOC101926953	Silent
LOC105374058	Silent
LOC107983969	Silent
B4GALT4-AS1	Silent
PLA1A	Silent
LOC105374062	Silent
LOC105374063	Silent
NR1I2	Silent
MIR198	Silent
LOC107986121	Silent
LINC02049	Silent
ARGFX	Silent
GOLGB1	Silent
ILDR1	Silent
LOC101927010	Silent
CD86	Silent
CSTA	Silent
LOC105374071	Silent
PARP15	Silent
LINC02035	Silent
LOC112268448	Silent
MYLK-AS2	Silent
LOC105369194	Silent
ROPN1	Silent
MIR5002	Silent
LOC105374077	Silent
LOC107986123	Silent
LOC105374076	Silent
ITGB5	Silent
MUC13	Silent
MIR5092	Silent
LOC105374081	Silent
LOC105374312	Silent
MIR548I1	Silent
LOC101927056	Silent
ALG1L	Silent
ROPN1B	Silent
SLC41A3	Silent
LOC112267887	Silent
LOC105374083	Silent
LOC105374088	Silent
LOC107986044	Silent
LOC105374089	Silent
C3orf22	Silent
LOC105374090	Silent
TXNRD3NB	Silent
C3orf56	Silent
LOC105374094	Silent
MIR7976	Silent
LOC107986127	Silent
LOC107986129	Silent
LOC105374096	Silent
DNAJB8-AS1	Silent
LOC90246	Silent
KIAA1257	Silent
GP9	Silent
LOC105374102	Silent
MIR6826	Silent
SNORA7B	Silent
RHO	Silent
ALG1L2	Silent
LOC105374103	Silent
LOC107986131	Silent
LOC105374107	Silent
LOC105374108	Silent
LOC107986024	Silent
LOC107986025	Silent
LOC105374110	Silent
SNORA58	Silent
LOC105374113	Silent
MIR5704	Silent
LOC105374111	Silent
NPHP3-ACAD11	Silent
ACKR4	Silent
NPHP3	Silent
NPHP3-AS1	Silent
TMEM108-AS1	Silent
LOC101927432	Silent
BFSP2	Silent
BFSP2-AS1	Silent
C3orf36	Silent
LOC105374117	Silent
LOC105374118	Silent
MIR6827	Silent
MIR4788	Silent
EPHB1	Silent
KY	Silent
LOC105374121	Silent
LOC105374120	Silent
LOC102724019	Silent
LOC105374123	Silent
LOC105374124	Silent
LOC107986135	Silent
IL20RB-AS1	Silent
LOC105374126	Silent
CLDN18	Silent
LOC105374127	Silent
LOC105374128	Silent
A4GNT	Silent
NME9	Silent
PRR23B	Silent
BPESC1	Silent
PISRT1	Silent
COPB2	Silent
LOC100507291	Silent
RBP2	Silent
LOC105374132	Silent
LOC102724068	Silent
TRIM42	Silent
ZBTB38	Silent
LOC646730	Silent
LOC105374134	Silent
LOC100507389	Silent
LOC105374138	Silent
LOC105374137	Silent
SLC9A9-AS1	Silent
LOC102724120	Silent
LOC105374140	Silent
LOC105374139	Silent
LOC105374141	Silent
LOC105374142	Silent
LOC105374143	Silent
LOC105374144	Silent
LOC107986138	Silent
LNCSRLR	Silent
LOC105374145	Silent
PLSCR2	Silent
PLSCR5	Silent
LINC02010	Silent
LOC112268449	Silent
ZIC4	Silent
LOC102724145	Silent
LINC02032	Silent
LINC02045	Silent
LOC105374148	Silent
CPB1	Silent
CPA3	Silent
LOC107986045	Silent
CP	Silent
LOC101927942	Silent
LOC107986140	Silent
TM4SF18	Silent
LOC105374151	Silent
TM4SF4	Silent
WWTR1	Silent
ANKUB1	Silent
TMEM183B	Silent
LOC105374153	Silent
LOC105374313	Silent
LOC105374154	Silent
LOC107986141	Silent
MINDY4B	Silent
LOC107986144	Silent
CLRN1	Silent
CLRN1-AS1	Silent
GPR171	Silent
P2RY14	Silent
P2RY13	Silent
P2RY12	Silent
IGSF10	Silent
MIR5186	Silent
LOC105374157	Silent
LINC02066	Silent
AADACL2	Silent
LOC105374160	Silent
AADAC	Silent
SUCNR1	Silent
LOC105374159	Silent
LOC101928166	Silent
MBNL1	Silent
LOC105374162	Silent
LOC105374163	Silent
LOC102724289	Silent
LOC105374164	Silent
LOC105374166	Silent
LINC02006	Silent
LINC02083	Silent
C3orf79	Silent
LOC105374167	Silent
LOC105374170	Silent
LOC105374171	Silent
MME	Silent
LOC105374172	Silent
PLCH1-AS2	Silent
GMPS	Silent
KCNAB1	Silent
KCNAB1-AS2	Silent
KCNAB1-AS1	Silent
LOC107986148	Silent
LINC00880	Silent
LOC101928236	Silent
LOC105374179	Silent
SHOX2	Silent
RSRC1	Silent
UC.134	Silent
RARRES1	Silent
LOC112268457	Silent
LOC100287290	Silent
LOC105374181	Silent
IQCJ-SCHIP1	Silent
IQCJ	Silent
SCHIP1	Silent
MIR3919	Silent
IQCJ-SCHIP1-AS1	Silent
LOC101928351	Silent
IL12A-AS1	Silent
IL12A	Silent
LINC01100	Silent
LOC105374314	Silent
LOC107986149	Silent
MIR15B	Silent
MIR16-2	Silent
SCARNA7	Silent
LOC105374186	Silent
LOC105374187	Silent
LOC112268450	Silent
LOC107986150	Silent
LINC02067	Silent
OTOL1	Silent
LOC107986048	Silent
LOC107986049	Silent
LINC01192	Silent
LOC105374188	Silent
LOC102724419	Silent
MIR1263	Silent
LOC105374189	Silent
LOC105374190	Silent
LOC105374191	Silent
LOC107986151	Silent
LINC01324	Silent
LOC107986050	Silent
SI	Silent
LOC105374192	Silent
LINC02023	Silent
LOC105374194	Silent
LOC105374193	Silent
LOC105374195	Silent
LOC105374196	Silent
LINC01327	Silent
SERPINI2	Silent
LOC105374197	Silent
LOC107986152	Silent
MIR551B	Silent
LOC105374200	Silent
LINC02082	Silent
LINC01997	Silent
LOC107986051	Silent
LOC105374206	Silent
LOC105374205	Silent
LRRC31	Silent
SAMD7	Silent
LOC105374209	Silent
MIR6828	Silent
SLC2A2	Silent
LOC105374216	Silent
MIR569	Silent
TMEM212	Silent
TMEM212-AS1	Silent
LOC105374218	Silent
LOC105374217	Silent
LINC02068	Silent
LOC107986052	Silent
SPATA16	Silent
LOC105374221	Silent
LOC105374220	Silent
LOC105374224	Silent
LOC105374225	Silent
NLGN1-AS1	Silent
LOC105374226	Silent
NAALADL2	Silent
LOC107986027	Silent
NAALADL2-AS3	Silent
NAALADL2-AS2	Silent
MIR4789	Silent
NAALADL2-AS1	Silent
MIR7977	Silent
LOC105374230	Silent
LINC01208	Silent
LOC105374229	Silent
LINC01209	Silent
LOC107986053	Silent
LINC00501	Silent
LINC00578	Silent
LINC02015	Silent
LOC105374234	Silent
LOC107986156	Silent
LOC105374235	Silent
LINC01014	Silent
KCNMB2-AS1	Silent
KCNMB3	Silent
LOC107986158	Silent
LINC02053	Silent
LOC105374240	Silent
SOX2-OT	Silent
LOC102724604	Silent
LINC01206	Silent
LOC105374242	Silent
LOC105374243	Silent
LINC01994	Silent
LINC01995	Silent
LOC107986054	Silent
DCUN1D1	Silent
LOC105374247	Silent
LOC107986160	Silent
LOC107986161	Silent
SNORA63D	Silent
SNORA63E	Silent
KLHL6	Silent
YEATS2-AS1	Silent
MIR4448	Silent
HTR3D	Silent
HTR3C	Silent
HTR3E-AS1	Silent
HTR3E	Silent
ALG3	Silent
SNORD66	Silent
LINC02054	Silent
LINC01839	Silent
LINC01840	Silent
EHHADH-AS1	Silent
LOC101929018	Silent
LIPH	Silent
IGF2BP2-AS1	Silent
LINC02020	Silent
LINC02052	Silent
CRYGS	Silent
AHSG	Silent
FETUB	Silent
LOC105374258	Silent
KNG1	Silent
SNORA63B	Silent
MIR1248	Silent
SNORA81	Silent
SNORA63	Silent
SNORA4	Silent
ADIPOQ	Silent
ADIPOQ-AS1	Silent
MASP1	Silent
LOC105374260	Silent
RTP4	Silent
LINC02041	Silent
LOC105374262	Silent
RTP2	Silent
LOC100131635	Silent
LOC105374263	Silent
LOC105374265	Silent
LPP	Silent
LPP-AS1	Silent
LOC107986167	Silent
TPRG1	Silent
TPRG1-AS2	Silent
LOC105374270	Silent
LOC107986169	Silent
TP63	Silent
MIR944	Silent
P3H2	Silent
CLDN16	Silent
TMEM207	Silent
LINC02013	Silent
GMNC	Silent
SNAR-I	Silent
LOC107986171	Silent
OSTN	Silent
OSTN-AS1	Silent
UTS2B	Silent
LINCR-0002	Silent
PYDC2	Silent
LOC105374275	Silent
LOC105374277	Silent
LOC107986028	Silent
LOC107986056	Silent
ATP13A5	Silent
ATP13A5-AS1	Silent
ATP13A4-AS1	Silent
OPA1-AS1	Silent
LOC102724808	Silent
LOC105374282	Silent
LOC105374284	Silent
LINC02038	Silent
LOC102724877	Silent
LINC02036	Silent
CPN2	Silent
GP5	Silent
LOC105374291	Silent
LINC01968	Silent
LOC105374294	Silent
LOC105374295	Silent
MIR3137	Silent
XXYLT1-AS2	Silent
APOD	Silent
LOC107986029	Silent
LOC105374298	Silent
LOC105374297	Silent
MUC20	Silent
LOC107984010	Silent
MIR6829	Silent
LOC105374301	Silent
ZDHHC19	Silent
UBXN7	Silent
UBXN7-AS1	Silent
LOC105374306	Silent
LOC105374307	Silent
SMCO1	Silent
NCBP2-AS1	Silent
MIR4797	Silent
LOC105374309	Silent
LOC107986175	Silent
MIR922	Silent
LOC105374310	Silent
LMLN-AS1	Silent
LOC107986177	Silent
FAM157A	Silent
ZNF595	Silent
ZNF718	Silent
LOC107986244	Silent
ZNF732	Silent
LOC105374336	Silent
ZNF141	Silent
MIR571	Silent
ZNF721	Silent
PIGG	Silent
LOC105374338	Silent
PDE6B	Silent
LOC101928521	Silent
ATP5ME	Silent
MYL5	Silent
SLC49A3	Silent
LOC107986245	Silent
PCGF3	Silent
LOC107986246	Silent
LOC107986211	Silent
LOC100129917	Silent
CPLX1	Silent
LOC105374339	Silent
LOC105374340	Silent
GAK	Silent
LOC105374341	Silent
TMEM175	Silent
DGKQ	Silent
SLC26A1	Silent
IDUA	Silent
FGFRL1	Silent
LOC105374343	Silent
RNF212	Silent
LOC105374344	Silent
LOC112268473	Silent
SPON2	Silent
LOC100130872	Silent
LOC101928548	Silent
CTBP1-AS	Silent
CTBP1	Silent
CTBP1-AS2	Silent
LOC105374347	Silent
LOC105374346	Silent
MAEA	Silent
LOC112268459	Silent
UVSSA	Silent
CRIPAK	Silent
NKX1-1	Silent
LOC105374348	Silent
FAM53A	Silent
LOC105374349	Silent
SLBP	Silent
TMEM129	Silent
TACC3	Silent
LOC112268460	Silent
FGFR3	Silent
LETM1	Silent
NSD2	Silent
SCARNA22	Silent
NELFA	Silent
MIR943	Silent
C4orf48	Silent
NAT8L	Silent
POLN	Silent
HAUS3	Silent
MXD4	Silent
MIR4800	Silent
ZFYVE28	Silent
LOC105374352	Silent
LOC107986249	Silent
CFAP99	Silent
LOC105374353	Silent
LOC107986250	Silent
RNF4	Silent
FAM193A	Silent
TNIP2	Silent
LOC102723763	Silent
SH3BP2	Silent
ADD1	Silent
MFSD10	Silent
NOP14-AS1	Silent
NOP14	Silent
GRK4	Silent
HTT-AS	Silent
HTT	Silent
MSANTD1	Silent
RGS12	Silent
LOC105374355	Silent
LINC00955	Silent
LOC112268461	Silent
LINC02171	Silent
LOC105374359	Silent
LOC107986252	Silent
LOC112268462	Silent
LOC107986253	Silent
STX18-IT1	Silent
LOC107986254	Silent
LOC101928237	Silent
SNORD162	Silent
LINC01396	Silent
LOC101928306	Silent
LOC107986218	Silent
LOC107986256	Silent
LINC01587	Silent
MIR378D1	Silent
WFS1	Silent
LOC105374365	Silent
S100P	Silent
LOC100129931	Silent
LOC105374368	Silent
LOC105374371	Silent
MIR4798	Silent
MIR4274	Silent
LOC107986258	Silent
AFAP1-AS1	Silent
MIR95	Silent
LOC105374474	Silent
FAM90A26	Silent
LOC112268464	Silent
USP17L10	Silent
USP17L11	Silent
USP17L12	Silent
USP17L13	Silent
USP17L15	Silent
USP17L17	Silent
USP17L18	Silent
USP17L19	Silent
USP17L20	Silent
USP17L21	Silent
USP17L22	Silent
USP17L24	Silent
USP17L25	Silent
USP17L26	Silent
USP17L5	Silent
USP17L27	Silent
USP17L28	Silent
USP17L29	Silent
USP17L30	Silent
DEFB131A	Silent
MIR548I2	Silent
SLC2A9	Silent
LOC105374476	Silent
MIR3138	Silent
CLNK	Silent
LOC105374482	Silent
LOC105374481	Silent
LOC105374480	Silent
LOC105374479	Silent
HS3ST1	Silent
LOC107986178	Silent
LINC02360	Silent
LOC105374483	Silent
LOC107986180	Silent
LINC02270	Silent
LOC105374492	Silent
LOC105374490	Silent
LOC107986181	Silent
LOC105374493	Silent
LOC105374494	Silent
LOC107986183	Silent
LOC107986184	Silent
LOC101929048	Silent
LOC107986182	Silent
LINC01085	Silent
LINC00504	Silent
LOC105374496	Silent
LOC105374498	Silent
LOC101929095	Silent
LOC105374501	Silent
C1QTNF7	Silent
LOC107986185	Silent
CC2D2A	Silent
FAM200B	Silent
LOC107986186	Silent
LOC107986187	Silent
LOC105374505	Silent
LOC105374507	Silent
LINC02493	Silent
LOC107986219	Silent
SNORA75B	Silent
CLRN2	Silent
LCORL	Silent
LOC107986220	Silent
LOC107986262	Silent
LOC105374510	Silent
LOC107986263	Silent
LINC02438	Silent
LOC105374511	Silent
LOC105374513	Silent
LOC105374514	Silent
SLIT2-IT1	Silent
MIR218-1	Silent
LOC105374515	Silent
PACRGL	Silent
MIR7978	Silent
LOC105374516	Silent
LOC112268323	Silent
KCNIP4-IT1	Silent
LOC100505912	Silent
LOC105374519	Silent
LOC107986265	Silent
LOC105374521	Silent
LOC105374524	Silent
LOC105374523	Silent
LOC105374525	Silent
LOC105374527	Silent
MIR573	Silent
LINC02473	Silent
CCDC149	Silent
LOC105374536	Silent
LOC102723733	Silent
RBPJ	Silent
LOC105374545	Silent
CCKAR	Silent
LINC02261	Silent
LOC105374547	Silent
LOC105374548	Silent
LOC105374549	Silent
LOC105374550	Silent
LOC105374552	Silent
LOC105374553	Silent
LOC107986269	Silent
LOC107986268	Silent
LOC105374556	Silent
LOC105374559	Silent
MIR4275	Silent
LINC02364	Silent
LINC02472	Silent
LOC107986221	Silent
LOC105374562	Silent
LINC02497	Silent
LOC105374564	Silent
LINC02501	Silent
LOC105374566	Silent
LOC107986222	Silent
LOC105377651	Silent
LOC102723846	Silent
LINC02353	Silent
LOC107986223	Silent
LOC105374391	Silent
LOC105374392	Silent
LOC101928622	Silent
LINC02484	Silent
LOC107986270	Silent
LOC107986271	Silent
LOC105378262	Silent
LOC107986272	Silent
LOC105374396	Silent
LOC105374397	Silent
LOC105374399	Silent
MIR1255B1	Silent
LINC02505	Silent
LOC100508631	Silent
LOC101928721	Silent
LOC105374402	Silent
LOC105374404	Silent
LOC105374406	Silent
LOC105374407	Silent
PTTG2	Silent
LINC02513	Silent
LINC01258	Silent
LINC01259	Silent
LOC107986224	Silent
LOC102723415	Silent
LOC105374413	Silent
LOC105374412	Silent
TLR1	Silent
TLR6	Silent
TMEM156	Silent
LOC105374418	Silent
KLB	Silent
MIR5591	Silent
RHOH	Silent
LINC02265	Silent
MIR4802	Silent
LOC107986225	Silent
LOC107986273	Silent
LOC105374421	Silent
PHOX2B	Silent
LOC105374425	Silent
DCAF4L1	Silent
LOC105374428	Silent
LOC105374430	Silent
GRXCR1	Silent
LOC105374432	Silent
LOC105374434	Silent
LOC105374433	Silent
LINC02383	Silent
LOC105374438	Silent
LINC02475	Silent
LOC107986275	Silent
YIPF7	Silent
LOC112268465	Silent
LOC105374440	Silent
LOC105374441	Silent
GABRG1	Silent
GABRA2	Silent
COX7B2	Silent
LOC105374442	Silent
LOC107986276	Silent
CORIN	Silent
LOC105374444	Silent
LOC105374443	Silent
MIR8053	Silent
LOC101927179	Silent
TXK	Silent
OCIAD1-AS1	Silent
LOC101927209	Silent
LRRC66	Silent
LINC02480	Silent
LOC107986279	Silent
LOC112268466	Silent
LOC101928658	Silent
LNX1	Silent
LNX1-AS1	Silent
LOC101928879	Silent
GSX2	Silent
LINC02283	Silent
LINC02260	Silent
LOC105377657	Silent
LINC02358	Silent
LOC105377659	Silent
LOC105377660	Silent
LOC105377661	Silent
LOC105377664	Silent
LOC100506514	Silent
LOC105377668	Silent
LINC02380	Silent
LOC105377670	Silent
LINC02494	Silent
LOC107986228	Silent
LOC105377672	Silent
LOC105377246	Silent
LINC02429	Silent
LOC105377245	Silent
LINC02496	Silent
LINC02271	Silent
ADGRL3-AS1	Silent
LOC101927145	Silent
LOC105377253	Silent
LOC105377254	Silent
TECRL	Silent
LOC107986284	Silent
LOC105377255	Silent
LINC02232	Silent
LOC105377258	Silent
LOC105377259	Silent
LOC105377260	Silent
LOC105377261	Silent
MIR1269A	Silent
LOC105377262	Silent
LOC101927237	Silent
STAP1	Silent
LOC102724780	Silent
TMPRSS11D	Silent
TMPRSS11A	Silent
TMPRSS11F	Silent
LOC550113	Silent
TMPRSS11B	Silent
TMPRSS11E	Silent
UGT2B17	Silent
UGT2B15	Silent
UGT2B10	Silent
LOC105377265	Silent
LOC105377267	Silent
UGT2B11	Silent
UGT2B28	Silent
UGT2B4	Silent
UGT2A1	Silent
UGT2A2	Silent
SULT1B1	Silent
SULT1E1	Silent
CSN1S1	Silent
CSN2	Silent
LOC105377269	Silent
STATH	Silent
HTN3	Silent
HTN1	Silent
PRR27	Silent
LOC105377270	Silent
ODAM	Silent
FDCSP	Silent
CSN3	Silent
CABS1	Silent
SMR3A	Silent
SMR3B	Silent
OPRPN	Silent
MUC7	Silent
AMTN	Silent
AMBN	Silent
ENAM	Silent
JCHAIN	Silent
LOC101927297	Silent
SLC4A4	Silent
LOC105377271	Silent
LOC105377273	Silent
ALB	Silent
AFP	Silent
AFM	Silent
LINC02499	Silent
LOC107986287	Silent
LOC105377272	Silent
CXCL8	Silent
PPBP	Silent
LOC105377277	Silent
MTHFD2L	Silent
LOC105377276	Silent
LOC107986229	Silent
LOC105377278	Silent
LOC105377282	Silent
LOC105377280	Silent
LOC107986289	Silent
LINC02562	Silent
LINC02483	Silent
LOC107986230	Silent
ODAPH	Silent
LOC105377284	Silent
PPEF2	Silent
LOC105377285	Silent
LOC101928809	Silent
CXCL9	Silent
CXCL10	Silent
LOC105377286	Silent
MIR4450	Silent
MIR548AH	Silent
LOC105377291	Silent
CXCL13	Silent
LOC105377296	Silent
LOC105377297	Silent
LOC102724916	Silent
LOC107986293	Silent
SNORD161	Silent
LOC101928893	Silent
MIR5096	Silent
LINC01088	Silent
NAA11	Silent
LOC105377300	Silent
LINC00989	Silent
LOC107986294	Silent
LINC02469	Silent
LOC105377302	Silent
LOC105377303	Silent
PRKG2	Silent
LOC101928942	Silent
SNORD143	Silent
SNORD144	Silent
LOC105377313	Silent
LOC105377315	Silent
LOC101928978	Silent
LOC102723338	Silent
WDFY3	Silent
WDFY3-AS2	Silent
LOC105377319	Silent
MIR4451	Silent
LOC101929064	Silent
LOC107986189	Silent
C4orf36	Silent
MIR5705	Silent
HSD17B13	Silent
NUDT9	Silent
LOC105377321	Silent
SPARCL1	Silent
DSPP	Silent
DMP1	Silent
LOC105377323	Silent
LOC105377324	Silent
IBSP	Silent
MEPE	Silent
ABCG2	Silent
LOC105377326	Silent
LOC102723458	Silent
FAM13A-AS1	Silent
LOC105377327	Silent
LOC105377329	Silent
SNCA	Silent
MMRN1	Silent
LOC107986295	Silent
HPGDS	Silent
